,churn
31273,1
7408,1
30032,1
23869,1
2632,1
1221,1
23239,1
4690,0
2580,1
464,1
26647,1
26437,1
72039,1
9879,1
30858,1
14595,1
6462,1
13069,1
71846,1
64434,0
17181,1
18647,1
15902,1
21323,1
18161,1
6296,1
5134,1
4177,1
15052,1
46828,1
3355,0
27358,1
3137,1
29046,1
8900,1
32975,1
39020,1
43028,1
57269,1
10557,1
15296,1
26186,1
710,1
22301,1
4360,1
8799,1
12994,1
64022,1
12207,1
23941,1
22368,1
38855,1
486,1
16433,1
49306,1
26967,1
65951,1
33367,1
14203,0
25261,1
21694,1
48654,0
13444,1
7323,1
44551,1
32301,1
37666,1
12645,1
27287,1
28,1
582,1
31928,1
5687,1
7802,1
14904,1
9714,1
4130,1
24425,1
17602,1
26674,1
9076,1
46059,1
8459,1
66287,1
23367,1
55514,1
38609,1
30820,1
33630,1
12169,1
7962,1
23599,1
26455,1
5304,1
2963,1
2561,1
219,1
108,1
27083,0
16231,1
5391,1
29287,1
13793,1
12625,1
37100,1
16170,1
62331,1
30665,1
67884,0
22297,1
93,1
8226,1
1290,1
37151,0
25281,1
31131,1
28425,1
8993,1
42952,1
11183,1
49561,0
26051,1
59216,0
6206,1
50008,0
34423,1
27104,1
4830,1
20124,1
26012,1
18520,1
15486,1
72199,1
43821,1
3510,1
11532,1
28810,1
16884,1
24430,1
4714,1
50277,1
24289,1
21129,1
54111,1
24073,1
1735,1
41456,1
5302,1
37292,1
8541,1
30732,1
10683,1
22887,1
7952,1
27364,1
45812,1
22140,1
29601,1
11273,1
17913,1
48499,1
11052,1
26382,1
76,1
17296,1
30323,1
37081,1
36850,1
27039,1
39200,1
44254,1
13402,1
11315,0
10945,1
10189,1
15920,1
12159,1
2493,1
57571,1
54822,1
9112,1
14303,1
2801,1
3041,1
5340,1
50392,0
43553,1
32838,1
4636,1
12338,1
16506,1
12519,1
43159,1
6752,1
30246,1
986,1
36036,1
14719,0
47698,1
17227,1
63426,1
12077,1
20392,1
25956,1
34742,1
25673,1
2179,1
50404,1
2266,1
34293,1
33895,1
4181,1
19353,1
7859,1
21231,1
31037,1
26301,1
28450,1
7544,1
24592,1
6056,1
27632,1
394,1
10171,1
46234,1
35041,0
21872,1
52856,1
29873,0
52160,1
40112,1
67637,1
14436,0
25948,1
2216,1
32553,1
22276,1
42085,1
18896,1
23415,1
45033,1
15943,1
15256,1
19949,1
3522,1
32840,1
19670,1
19405,1
14917,1
47732,1
21536,1
11392,0
55854,1
11768,1
12882,1
1503,1
23862,1
25540,1
27570,1
5738,1
1888,1
11391,1
15871,1
8858,1
551,1
15912,1
47908,0
54041,1
4632,1
8791,1
32388,1
9345,1
24805,1
2376,1
51239,1
10333,1
2261,1
38976,0
4383,1
47941,0
25385,1
27561,1
46141,0
27835,1
53712,1
30670,1
27283,1
584,1
7739,1
48542,1
60985,1
40987,1
19866,1
6150,1
38728,1
20167,1
25979,1
39561,1
48852,0
46261,1
35267,1
27539,1
11636,1
1345,1
20554,1
29450,1
1293,1
54700,1
22510,1
36604,0
9,1
26835,1
7418,1
36598,1
34392,1
49488,1
38941,1
7086,1
7014,1
40081,0
7775,1
41773,1
32767,1
33055,1
14456,1
49519,1
261,1
18544,1
11262,1
26159,1
37551,1
26160,1
3328,1
6463,1
21921,1
29935,1
9194,1
61083,1
4302,1
29162,1
9904,1
14609,1
19154,1
1590,1
28379,1
13437,1
25900,1
4944,1
7148,1
5988,1
34958,1
2744,1
28377,1
44620,0
17069,1
16323,1
3110,1
17884,1
25686,1
20447,1
18713,1
33043,1
37802,1
25918,1
34831,0
42924,1
19950,1
10298,1
57036,1
17423,1
3279,1
33959,1
30611,1
5358,1
22403,1
12598,1
96,1
41483,0
3060,1
25054,1
22461,1
6232,1
19316,1
16278,1
16713,1
71887,1
29731,1
19766,1
134,1
16436,1
58746,0
55226,1
56031,1
21482,1
28793,1
15217,1
22082,1
67543,1
26458,1
10179,1
31718,1
4432,1
7147,1
9674,1
30164,1
12864,1
12348,1
27424,1
26222,1
5270,1
52976,1
45902,1
27558,1
45099,0
10819,1
39624,0
49073,0
35031,1
40547,1
48205,1
9650,1
6564,1
40566,1
2825,1
4066,1
17984,1
9172,1
47388,1
6362,1
30360,1
6928,1
27245,1
13104,0
6589,1
7287,1
44265,1
797,1
68326,1
27411,1
6052,1
29673,1
12287,1
47392,1
6854,1
26356,1
16953,1
6800,1
58194,0
51307,1
5525,1
37015,1
36940,1
33196,1
16735,1
17111,1
37530,1
6163,1
44963,1
10112,1
30260,1
25491,1
24034,0
10869,1
34475,1
7873,1
24945,1
3407,1
55380,1
18071,1
38121,1
23879,0
54131,1
21767,1
18751,1
14945,1
26234,1
20273,1
11129,1
8695,1
43574,1
49638,1
27529,1
13554,1
23443,1
50479,1
51117,1
519,1
22738,1
4287,1
6693,1
54760,1
3364,1
16218,1
19444,1
31728,1
20611,1
22186,1
36562,1
24210,1
2950,1
16136,1
15630,1
5431,1
62096,0
10675,1
27319,1
9047,1
41002,1
39407,1
44533,1
55110,0
24232,1
4489,1
36540,1
37286,1
48333,1
2243,1
11278,1
6774,1
25775,1
29790,1
11209,1
41986,1
27728,1
26840,1
54906,0
2098,1
18819,1
24971,1
9009,1
21318,0
44847,1
22067,1
14139,1
71877,1
8786,1
5603,1
46091,1
25214,1
20973,1
17390,1
36931,1
7534,1
42461,1
2427,1
71289,0
15511,1
5149,1
6857,1
5785,1
47154,1
45699,0
28086,1
7918,1
19001,1
7643,1
27154,1
21264,1
4074,1
21931,1
29625,1
36090,1
29170,1
13106,1
1557,1
11737,1
8674,1
14183,1
1860,1
19144,1
22256,1
44157,1
10842,1
22524,1
6523,1
2037,1
24145,1
13318,1
25230,1
17587,0
10932,1
233,1
6089,1
10249,1
13215,1
55863,1
34948,1
43962,0
2011,1
53979,0
1432,1
5634,1
2985,1
40585,1
5257,1
45332,1
11237,0
6010,1
41552,1
18654,1
38014,1
41385,0
31345,1
4298,1
34022,1
67244,1
54206,1
1846,1
38168,1
32722,1
36018,1
16440,1
48004,1
12935,1
62921,0
2414,1
9768,0
54218,1
16069,1
9626,1
15931,1
31565,0
41187,1
28367,1
24219,1
13415,0
23761,1
31676,1
2612,1
30848,1
9029,1
10444,1
3563,1
46856,1
27697,1
20298,1
1164,1
45847,1
18958,1
53282,1
60330,1
25425,1
42317,1
9346,1
349,1
5637,1
7155,1
3439,1
6131,1
5466,1
57400,1
9890,1
14336,1
28838,1
36454,1
18577,1
5496,1
23579,1
25333,1
9790,1
984,1
25148,1
6123,1
68932,1
7057,1
43045,1
22647,1
28725,1
7366,1
51328,1
1294,1
25218,1
6516,1
6490,1
5457,1
23914,1
3717,1
13480,1
11242,1
1265,1
34442,1
23290,0
4035,1
8547,1
25761,1
10361,1
11464,0
32531,1
10804,1
27593,0
3873,1
11584,1
19757,1
6833,1
27366,1
526,1
34880,1
50501,0
46397,1
59195,1
14603,1
2077,1
47720,1
26341,1
18533,1
47650,1
16709,1
6329,1
32151,1
24587,1
28774,1
38142,1
2207,1
13468,0
28321,1
21110,1
45325,0
28157,1
10210,1
5724,1
24618,1
45445,1
16869,1
30465,0
15178,1
25871,1
8500,1
26214,1
11390,1
23090,1
24649,1
24741,1
34660,0
10822,1
52545,1
36605,1
15762,1
10802,1
12259,1
38393,0
32873,1
49470,1
33558,1
106,1
35732,1
39113,1
37266,0
32835,1
32850,1
40669,1
7330,1
12249,1
7064,1
23928,1
10965,1
505,0
13389,1
3861,1
22110,1
27951,1
4270,1
26291,1
22264,1
11084,1
3657,1
50358,1
52155,1
7882,0
7455,1
8631,1
1677,1
38371,1
53777,1
49110,1
3624,1
12238,1
15103,1
20374,1
19725,1
30679,1
38964,1
36172,1
3785,1
5130,1
20477,1
12971,1
13173,1
17770,1
18810,1
17540,1
19807,1
56009,1
9339,1
22104,1
8032,1
11513,1
16845,1
4866,1
52909,1
16210,1
22145,1
33985,1
25412,1
14087,1
48549,1
4038,1
25599,1
1906,1
8179,1
5005,1
17882,1
66354,1
9710,1
20911,1
42851,1
44929,1
34517,1
30181,1
863,1
13254,1
48875,0
27731,0
30017,1
2647,1
14781,1
206,1
43279,1
36802,1
5066,1
13944,1
9049,1
20512,1
13769,1
24953,1
39646,1
8373,1
3373,1
7482,1
25753,1
8602,1
26807,1
22587,1
25550,1
27349,1
2178,1
1435,1
18730,1
17705,1
5482,1
69723,0
5488,1
2784,1
14661,1
18080,1
928,1
31148,1
5748,1
64195,1
12120,1
19785,1
29434,1
874,1
10700,1
25703,1
32488,1
28777,1
7049,1
17727,1
15228,1
25064,1
11316,1
29833,1
53700,1
1693,1
20217,1
4256,1
5382,1
20240,1
56682,1
22456,1
30119,1
3154,1
19712,1
29418,1
69354,1
36482,1
27120,1
53074,1
48646,1
37371,1
1592,1
48985,0
8469,1
1911,1
193,1
9319,1
38788,1
2046,0
55895,1
41006,1
1529,1
57883,1
41046,1
36361,1
16554,1
21058,1
13911,1
6580,1
24631,1
8127,1
14521,1
50548,0
7556,1
61467,1
29406,1
6649,1
15661,1
7072,1
24284,1
4949,0
9259,1
42513,1
6253,0
40736,1
15419,1
25575,1
28152,0
18645,1
7590,1
3125,1
7092,1
5231,1
1472,1
29203,1
21594,1
14099,1
27709,0
13597,1
9991,1
36811,1
34813,1
17062,1
36389,1
1950,1
15289,1
45662,1
27973,1
5821,1
23837,1
31893,1
12059,1
12667,1
21550,1
16365,1
2263,1
33852,1
6450,1
50649,1
12995,1
5648,1
8685,1
7273,1
18549,1
6099,1
8896,1
1497,1
21556,1
17424,1
32974,1
3415,1
18239,1
25089,1
21424,1
50076,1
18017,1
34661,1
558,1
52642,1
46980,1
22466,1
10149,1
5364,1
6578,1
24613,1
5566,1
18589,1
29292,1
12551,1
50112,0
23476,1
53627,1
35467,1
27600,1
18621,1
65468,1
5950,1
4573,1
24582,1
25353,1
5119,1
19389,1
50140,0
7903,1
24461,1
35589,1
8738,1
29777,1
19530,1
6124,1
7083,1
29393,1
31786,1
5294,1
2210,1
30845,1
20613,1
5357,1
34383,1
20255,1
39097,1
4957,1
15753,1
19466,1
26467,1
14140,1
17989,1
43476,0
49974,1
53811,1
25178,1
37582,1
26707,1
65348,1
5548,1
69191,1
34451,1
30609,1
13835,1
45416,1
6815,1
9306,1
38195,1
14709,1
11586,1
29847,1
36505,1
9903,1
72041,1
16982,1
15397,1
8027,1
1778,1
37362,1
15759,1
22014,1
7755,1
30129,1
2165,1
5799,1
36672,1
18967,1
19802,1
52713,1
20284,1
1945,1
25049,1
47242,0
35230,1
37586,1
40766,1
10611,1
52055,0
18235,1
30703,1
26080,1
27258,1
11721,1
68488,0
5160,1
21677,1
45220,1
43975,1
11267,1
17276,1
37231,1
20523,1
20896,1
43781,1
63968,1
24362,1
29930,1
38734,1
16748,1
17680,1
17464,1
2765,0
36991,1
5004,1
65164,1
10398,1
17268,0
24009,1
41153,1
3162,1
9837,1
5099,1
5422,1
13457,1
36366,0
6794,1
13513,1
26270,1
46398,1
18234,1
739,1
32729,1
7367,1
7778,1
47657,1
35070,1
25212,1
6658,1
7296,1
30167,1
30499,1
10009,1
8379,1
34457,1
32516,1
20588,1
37904,1
51643,1
29262,1
69772,0
7834,1
9018,1
50449,0
11277,1
48129,0
10108,1
18180,1
4041,1
17611,1
8815,1
24771,1
39904,1
39755,1
12850,1
12125,1
8536,1
3554,1
13550,1
20099,1
11642,1
17897,1
30036,1
53248,0
17035,1
12786,1
71298,1
20165,0
22152,1
10702,1
29920,1
17337,1
22957,1
51520,1
31566,1
10386,1
5305,1
33129,1
26235,1
1935,1
21823,1
40111,1
50739,0
59573,0
33622,1
24304,1
13603,1
2595,1
24670,1
47464,0
14480,0
1227,1
33263,1
27983,1
17558,1
14267,1
4194,1
25423,1
10132,1
1356,1
46646,1
9478,1
39797,1
15986,1
227,1
52796,1
7267,1
50545,1
4072,1
5289,1
26729,1
14324,1
33051,1
19799,1
52018,1
58900,1
39570,0
3501,1
8018,1
4171,1
7649,1
3664,1
48152,1
14752,1
26157,1
8532,1
43719,1
31451,1
15694,1
13420,1
26790,1
7060,1
450,0
32401,1
619,1
34136,1
36190,1
37838,1
40988,1
11282,1
15577,1
5299,1
25421,1
1178,1
32353,1
28471,1
34244,1
55586,1
62637,1
16155,1
10154,1
43008,0
26979,1
25617,1
66229,0
20496,1
4049,1
36975,1
17347,1
13720,1
26704,1
10660,1
38640,1
18757,1
28447,1
24465,1
32561,1
19952,1
3202,1
31226,0
1401,1
37923,1
2530,1
27100,1
10291,1
34420,1
15575,1
36777,1
1056,1
44883,1
66527,1
9715,1
17412,1
9596,1
25553,1
10934,1
13443,1
47724,1
37987,1
33819,1
39110,1
38049,1
3731,1
32473,1
31516,1
43431,0
31757,1
22812,1
35038,0
25664,1
843,1
37637,0
23059,0
3971,1
20117,1
26986,0
18658,1
11720,1
38247,1
52624,1
23259,1
53255,1
44362,1
2494,1
18268,1
33621,1
22653,1
31966,1
23241,1
8208,1
60537,0
32481,1
31892,1
39431,1
4013,1
6195,1
3087,1
35274,0
11219,1
38820,1
35163,1
25370,1
6184,1
37792,1
5800,1
11272,1
25663,1
25003,1
14772,1
7518,1
20094,1
17723,1
27956,1
8544,1
47873,1
685,1
22181,1
13739,1
6633,1
11732,1
6221,1
1759,1
20897,1
22436,1
29610,0
34332,1
7696,1
4350,1
21038,1
7560,1
25741,1
45126,1
55447,0
5239,1
45819,1
17313,1
42145,1
25437,1
3026,1
62608,1
722,1
639,1
2508,1
6923,1
5425,1
56615,1
5497,1
30615,1
8819,1
32958,1
6530,1
44386,1
22792,1
17419,1
29242,1
45569,1
26987,1
39846,1
18552,1
22844,1
26935,1
17626,1
19476,1
22280,1
14054,1
20352,1
47022,1
26709,1
25745,1
25976,1
37260,1
16227,1
48466,1
7163,1
25058,1
33726,1
6622,1
16888,1
4278,1
2450,1
32512,1
7061,1
45531,0
20622,1
51875,1
22311,1
20974,1
22862,1
17459,1
10863,1
12148,1
28468,1
6817,1
12060,1
22888,1
29000,1
39850,1
27606,1
7935,1
5490,1
32428,1
27286,1
3631,1
41767,1
62097,1
1108,1
9143,1
28490,1
18018,1
27019,1
3970,1
46270,1
49311,0
5896,1
22272,1
20707,1
34730,1
1080,1
1782,1
10431,1
5342,1
15857,1
9261,1
3358,1
55021,1
36249,1
38895,0
5026,1
9033,1
16527,1
64241,0
35794,1
17403,1
2482,1
24571,1
25974,1
17368,1
6765,1
1260,1
21132,1
11805,1
15592,1
37835,1
19392,1
36524,0
31453,1
20991,1
31559,1
38665,1
34027,1
65485,0
21771,1
13875,1
10573,1
27248,1
6000,1
10846,1
51950,1
24610,1
152,1
18252,1
11678,1
17518,1
21378,1
2543,1
6040,1
6887,1
17959,1
16545,1
8528,1
13041,0
10152,1
9594,1
11692,1
52817,1
49155,0
12363,1
8035,1
9723,1
32882,1
28175,1
13323,1
4580,1
3628,1
8675,1
1873,1
40253,1
5188,1
8573,1
43427,1
20473,1
38110,1
4354,1
56953,1
57154,1
36458,1
32361,1
9356,1
19072,1
9253,1
48153,1
52980,0
25328,1
3687,1
14081,1
24339,1
31700,1
5253,1
14651,1
3,1
25508,1
35848,1
10985,1
22672,1
28220,1
32029,1
23473,1
6696,1
20122,1
6565,1
54390,1
23107,1
35412,1
18551,1
992,1
38988,1
58289,0
38547,1
47019,1
2373,1
8499,1
13464,1
49793,1
38423,1
33750,0
1003,1
1927,1
5309,0
35173,0
2069,1
22212,1
39634,1
5500,1
10844,1
33498,1
4918,1
33706,1
8183,1
13608,1
29221,1
14676,1
32004,1
16105,1
15382,1
1383,1
51156,0
50311,0
4631,1
5619,1
6880,1
1694,1
30327,1
14999,1
24072,1
1155,1
14177,1
3157,1
32779,1
32599,1
17117,1
10916,1
14125,1
10204,1
2436,1
12784,1
21250,1
3215,1
38092,1
11780,1
15845,1
3473,1
6510,1
48248,1
7136,1
16590,1
8275,1
48173,1
225,1
2527,1
42183,0
27880,1
15049,1
10926,1
38589,1
16198,1
46472,0
52686,1
1329,1
5393,1
18225,1
9170,1
5807,1
8397,1
41563,1
28072,1
33823,1
51694,1
21948,1
70847,1
39390,1
3763,1
59971,1
20573,1
21332,1
11499,1
33875,1
18999,1
66111,0
6754,1
33697,1
8218,1
29335,1
34287,1
4768,1
30165,1
42158,1
16262,1
32072,1
13602,1
10637,1
28834,0
2424,1
12643,1
49175,0
9330,1
27736,1
40936,1
21136,1
13003,1
2817,1
6509,1
28310,1
15024,1
39746,1
2397,1
44666,1
2346,1
11955,1
9876,1
6129,1
2031,1
13955,1
11567,1
12820,1
18502,1
15941,1
51069,0
11444,1
18574,1
35099,1
14279,1
27208,1
37324,1
27621,0
39631,1
19387,1
24358,1
20385,1
29961,1
8097,1
36642,1
37997,1
20753,1
1222,1
48295,1
50213,1
18661,1
21687,1
44992,1
36062,1
32530,1
12356,1
50246,1
35921,1
34307,1
39382,1
28160,1
12910,1
10307,0
17883,1
15693,1
50619,1
69976,0
19690,1
38995,1
54784,1
7814,1
21868,1
7983,1
38293,1
65302,1
27021,1
1342,1
5103,1
48054,1
7794,1
24709,1
39814,1
30623,1
48274,1
32153,0
8916,1
11228,1
55883,1
53145,1
7463,1
14428,1
72051,1
56065,1
25216,1
3200,1
31480,1
10640,1
10084,1
33398,1
25764,1
6482,1
590,1
38342,1
7026,1
29626,1
44479,1
34635,0
42335,1
3724,1
11323,1
2219,1
1609,1
34343,1
4118,1
6352,1
45245,1
10522,1
23,0
11786,1
1447,1
13710,1
26007,1
8831,1
1505,0
15783,1
11280,1
16898,1
11460,1
476,1
17080,1
8825,1
2451,1
50446,0
28510,1
47796,1
4129,1
7101,1
20317,1
28851,1
5155,1
5078,1
19542,1
9545,1
9355,1
39578,1
1311,1
50322,0
28507,1
47436,1
10913,1
35283,1
5322,1
46233,1
2649,1
25084,1
5440,1
1658,1
12444,1
11859,1
29447,1
7770,1
26504,1
49709,0
26657,1
48297,1
17150,1
22840,1
38365,1
21632,1
48294,1
6972,1
2819,1
37787,1
778,1
5335,1
16807,1
21044,1
47202,0
25098,1
6517,1
4499,1
15799,1
7951,1
6698,1
27536,1
13140,1
29483,1
6234,1
17894,1
52253,0
7466,1
3571,1
48477,0
5514,1
38414,1
32673,1
21782,1
4763,1
204,1
29852,1
10808,1
3693,1
16158,1
53561,1
19378,1
37457,0
41687,1
10484,1
8236,1
56059,1
7271,1
47508,1
65678,0
38943,1
8686,1
32426,1
39808,1
12550,1
22916,1
33026,1
35188,1
14104,1
28840,1
58139,1
32979,1
4910,1
13202,1
6957,1
14299,1
45165,1
1159,1
589,1
40017,1
13412,1
14199,1
59,1
27031,1
35210,1
16106,1
25209,1
40139,1
55029,1
19662,1
29173,1
6652,1
23739,1
9959,1
3523,1
16570,1
54485,0
1921,1
17499,1
8936,1
32416,1
4904,1
10452,1
27734,0
20085,1
22521,1
5978,1
17095,1
19727,1
242,1
18325,1
224,1
9511,1
11201,1
22342,1
23970,1
27164,0
65297,1
25934,1
23737,1
28100,1
29926,1
16670,1
24453,1
10136,1
27352,1
45526,1
21960,1
20609,1
1554,0
37706,1
13461,1
7141,1
48335,1
16384,1
13004,1
39232,1
10583,1
27860,1
23180,1
15585,1
15021,1
42699,1
39358,1
6451,1
4671,1
43998,1
8638,1
532,1
16291,1
64527,1
22628,1
1614,1
11947,1
27250,1
33201,1
13122,1
50874,1
6262,1
7077,1
13152,1
50898,0
4920,1
7827,1
5689,1
31275,1
15637,1
2319,1
30146,1
32011,1
31557,1
44758,0
29188,0
2271,1
50191,1
18943,1
28775,1
73,1
9610,1
19705,1
24942,1
8861,1
1850,1
5856,1
3151,1
27116,1
6493,1
26133,1
25369,1
6780,1
55302,1
16187,1
17247,1
21181,1
7247,1
24664,1
53672,1
6346,0
3012,1
1790,1
667,1
25449,1
20822,1
3240,1
18299,1
41053,0
11835,1
4421,1
23597,1
17042,1
3350,1
32961,1
9672,1
8323,1
21640,1
30155,0
26178,1
12802,1
39804,1
21282,1
19411,0
3524,1
30116,1
39798,1
18594,1
30422,1
16841,1
5094,1
18330,1
28361,1
43527,1
23413,1
6600,1
3856,1
63118,1
6556,1
18202,1
14552,1
39776,1
9054,1
29119,1
35554,1
3445,1
34667,1
40001,1
60720,0
10678,1
38930,1
12199,1
41134,1
26325,1
4894,1
4825,1
3516,1
15427,1
12698,1
32258,1
26180,1
7568,1
12371,1
39355,1
21020,1
29738,1
24530,1
17057,1
5830,1
4436,1
33437,1
1104,1
17469,1
4255,1
50938,1
10342,1
7652,1
5287,1
8726,1
3637,1
21930,1
21275,1
19298,1
238,1
18169,1
33062,1
9958,1
11761,1
11960,1
8613,1
57586,1
23684,1
21902,0
21037,0
31788,1
49080,0
33964,1
4456,1
28772,1
12024,1
4603,1
51104,0
20501,1
2607,1
19626,1
11503,1
29607,1
17554,1
27350,1
34254,1
23312,1
43025,1
30312,1
1187,1
6307,1
36532,1
1989,1
15351,1
33459,1
21357,1
18187,1
5853,1
4357,1
14991,1
24646,1
7713,1
24517,1
53164,1
32652,1
33870,1
1410,1
18612,1
37713,1
49226,1
10879,1
17597,1
12671,1
33412,1
102,1
23937,1
47600,0
52262,1
50591,1
44319,1
44260,1
72259,1
54380,1
24540,1
37763,1
27735,1
31972,1
17206,1
15199,1
7168,1
4874,1
17679,1
15794,1
8160,1
28363,1
6871,1
53306,1
5885,1
21480,1
14995,1
14375,1
6313,1
931,1
25573,1
9025,1
51918,0
42838,1
11771,1
31444,1
31570,1
30868,1
13116,1
17990,1
5754,1
16354,1
6057,1
17152,1
10891,1
51183,0
16785,1
1492,1
72013,1
12001,1
9964,1
27343,1
60934,0
11240,1
53649,1
363,1
19258,1
21748,1
43112,0
16537,1
5131,1
50538,0
27052,1
17784,1
28001,1
20066,1
20472,1
5829,1
4531,1
3608,1
2513,1
26433,1
41666,1
36137,1
35843,1
1547,1
24644,1
14280,1
9759,1
27733,1
10357,1
5871,1
11909,1
3280,1
38186,1
10214,1
16166,1
13578,1
10082,1
36337,1
6599,1
19194,1
6272,1
3040,1
3774,1
68121,0
9082,1
10406,1
17835,1
54807,0
19063,1
29352,1
34906,1
18072,1
5075,1
387,1
4529,1
27977,1
9620,1
4161,1
15144,1
9792,1
62045,1
29105,1
50750,1
4521,1
1973,1
64564,1
42978,1
12113,1
37277,1
48289,1
7678,1
22302,1
31824,1
43852,0
12818,1
8151,1
4530,1
47062,1
4755,1
9703,1
36060,1
50802,1
27276,1
18785,1
59840,1
59221,1
4733,1
8867,1
62305,1
21758,1
3904,1
12066,1
2786,1
18238,1
25217,1
18192,1
13361,1
123,1
45198,1
2123,1
3651,1
48011,1
19050,1
7356,1
7858,1
6441,1
10910,1
30689,1
19304,1
7084,1
4365,1
12548,1
24720,1
1947,1
26041,1
44211,0
35982,1
42154,1
8158,1
14092,1
8925,1
35236,1
26200,1
53354,1
42935,0
26706,1
31977,1
11329,1
46323,0
43818,1
17343,1
33876,1
9859,1
49516,0
10612,1
11717,1
15225,1
12735,0
24157,1
51173,0
22294,1
31246,1
35823,1
19331,1
17676,1
25535,1
440,1
24693,1
1991,1
2959,1
2737,1
5737,1
31767,1
67143,0
18409,1
16682,1
23866,1
30170,1
19968,1
45269,1
1514,1
1617,1
4145,1
47295,1
16802,1
36890,1
72264,1
17656,1
28821,1
15687,1
4142,1
1725,1
43264,1
24405,1
53194,1
17426,1
17569,1
43198,1
9769,1
36284,1
14615,1
15283,1
5196,1
7316,1
16333,1
21846,1
17528,1
36705,1
24275,1
6563,1
68401,1
45415,1
23171,1
1803,1
27176,1
2518,1
18132,0
26153,1
16049,1
932,1
63404,1
39387,1
11655,1
6827,1
4332,1
48049,1
34614,0
6013,1
20795,1
16066,1
20670,1
30853,1
21325,1
34920,1
53048,1
30455,1
22873,1
28126,0
2690,0
7746,1
7504,1
17720,1
9515,1
31646,0
56956,1
39027,1
11987,0
25704,1
1787,1
5857,1
38450,1
27574,1
16229,0
16072,1
35081,1
15185,1
25531,1
5604,1
32330,1
8188,1
1130,1
45206,0
28504,1
47359,1
14286,1
9432,1
3023,1
14153,1
32907,1
41204,1
12191,1
47361,1
24926,1
26193,1
37157,1
26603,1
8416,1
4032,1
12744,1
53199,1
36965,1
9845,1
24951,0
47241,1
38069,1
21649,1
211,1
59078,1
27441,1
12426,1
36801,1
16909,1
13180,1
3155,1
47148,1
1668,1
7763,1
11256,1
19784,1
1110,1
57447,1
2966,1
42510,1
27263,1
16350,1
17610,1
36457,1
41921,1
3397,1
29303,1
48451,1
4132,1
33826,1
68524,1
5017,1
7406,1
49461,1
7856,1
28028,1
20140,1
6868,1
4571,1
1771,1
955,1
22341,1
2344,1
30523,1
25482,1
49494,1
695,1
6227,1
24721,1
6758,1
3172,1
27702,1
34188,1
22476,1
11449,1
6114,1
31466,1
4883,1
43215,1
9897,1
616,1
12160,1
25310,1
16305,1
15165,1
915,1
16426,1
24372,1
35842,1
36250,1
22755,1
48112,1
12545,1
10698,1
6181,1
20907,1
28127,1
6952,1
31433,1
7502,1
26438,1
28672,1
52544,1
17142,1
5994,1
46077,1
5173,1
29489,1
2204,1
22240,1
21744,1
33935,1
8529,1
29126,1
8744,1
16919,1
49578,0
7085,1
38077,1
29594,1
5013,1
4533,1
69497,0
918,1
37715,1
55759,1
8579,1
26043,1
12988,1
11123,1
36211,1
50946,1
16145,1
37349,1
15998,1
23035,1
47477,0
30441,1
397,1
2112,1
7277,1
31170,1
45061,1
9109,1
4817,1
48272,0
1953,1
25756,1
43242,0
27199,1
12841,1
604,1
5660,1
11977,1
13156,0
3123,1
31344,1
21568,1
31643,1
28674,1
23656,1
53915,1
13211,1
45778,1
2522,1
4356,1
16912,1
14670,1
2905,1
34073,1
4000,1
53,0
24118,1
58696,1
3065,1
44852,1
7522,1
41133,1
24243,0
53861,1
21629,1
4108,1
25506,1
1288,1
670,1
14672,1
19918,1
23063,1
26275,1
17107,1
34385,1
11587,1
8358,1
49450,1
34225,1
31891,1
17461,1
14535,1
2618,1
26522,0
29918,1
7607,1
16052,1
11774,1
16781,1
33497,1
14477,1
5865,1
3734,1
17138,1
29556,1
49349,0
2869,1
17848,1
933,1
28968,1
2118,1
5720,1
61541,1
23064,1
28616,1
3526,1
19765,1
31497,1
39100,1
15264,1
16834,1
5682,1
62848,1
30366,1
12897,1
13873,1
26570,1
23399,1
2758,1
25692,1
21464,1
2725,1
4086,1
231,0
26813,1
6970,1
45715,1
32783,1
111,1
6486,1
31417,1
16910,1
23864,1
4250,1
48886,1
32329,1
25649,1
6408,1
32671,1
556,1
11884,1
1845,1
23938,1
31658,1
34975,1
4889,1
4328,1
3019,1
19822,1
47337,0
4557,1
14524,1
59762,0
3013,1
38123,1
9392,1
26853,1
27067,1
35931,1
44909,1
7365,1
772,1
4338,1
4545,1
23510,0
2686,0
12399,1
62948,0
50111,0
3844,1
23980,1
9312,1
10536,0
19992,1
5944,1
8800,1
50741,0
11162,0
12392,1
25336,1
47368,0
51155,0
43734,1
33399,1
4088,1
33028,1
32402,0
2749,1
60168,1
29553,1
7673,1
27915,1
384,1
44537,1
49671,0
5531,1
3011,1
14020,1
1343,1
51777,1
12422,1
7041,1
28627,1
118,1
82,1
15785,1
11792,1
17370,1
54539,1
40645,1
30037,1
32559,1
18379,1
49622,0
53235,1
39840,1
12814,1
58756,1
19357,1
24189,1
1426,1
4718,1
28415,1
26215,1
39480,1
2682,1
10242,1
28973,1
17243,1
27184,0
2629,1
530,1
4246,1
3996,1
2935,1
12068,0
29639,1
45348,0
24775,1
49916,0
11203,1
13613,1
1384,1
12842,1
36231,1
30449,1
43609,1
780,1
2779,1
49672,1
20457,1
38294,1
21892,1
9141,1
20033,1
39969,1
3106,1
9135,1
20282,1
5753,1
50209,0
17139,1
51327,0
22766,1
13439,1
51478,0
7402,1
36558,1
